video_id,title,description,published_at,channel_id,channel_title,category_id,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count,category_name,duration_seconds,duration_range,tag_count,publish_hour
9VtePO7_9GA,HIMLANDS - SMARTYPIE GETS 7 YEARS OF PRISON [S-6 part 12],"#himlands 

Subscribe to New Channel ~  @HiteshKhangtasmarty  

My Whatsapp channel ~ https://whatsapp.com/channel/0029Va79tQ92UPBEgjMQXX2N

New Channel ~ https://youtube.com/@HiteshKhangtasmarty?si=WnP7LYx4RpBn_Poz

Previous Episode ~ https://youtu.be/g0XG53kVS0M

HIMLANDS - SMARTYPIE GETS 7 YEARS OF PRISON [S-6 part 12]

Follow me on Instagram ~ https://www.instagram.com/hitesh.khangta

Vlog Channel ~
Hitesh Khangta Vlogs ~ https://www.youtube.com/channel/UCwCk4ZRlwu5mX_i_CckcWvw

YesSmartyPie Shorts ~
https://youtube.com/channel/UCjWM0iY1NoLJE4MHwy2J9Qg





Become a Channel Member for some extra benefits 😁.
https://www.youtube.com/channel/UCZ9lCUhUOUrwqVJmfBkN92A/join


Discord link ~ https://discord.gg/Hc5x6vDB7Z


Game Name - Minecraft




Music in Background ~ By Kevin MacLeod & Epidemic Sounds











if you see this ~ comment #YesSmartyPie",2024-06-18 09:32:00+00:00,UCZ9lCUhUOUrwqVJmfBkN92A,YesSmartyPie,20,[],PT1H28M9S,hd,False,2327642,205760,0,0,16368,Gaming,5289.0,60-120 min,0,9
upmWivdkKPo,FINALLY SRV WARRIOR FACE REVEAL 😍🤫,"FINALLY SRV WARRIOR FACE REVEAL ON LIVE 

FINALLY SRV WARRIOR FACE REVEAL 😍🤫 only foundation challenge
biraj vs warrior and i meet piyush joshi 

Instagram - https://www.instagram.com/desigamers1/
Discord - https://discord.gg/desigamers
Facebook - https://www.facebook.com/AmitBhaiiii
TWITTER - https://twitter.com/desigamers01
Whatsapp - https://whatsapp.com/channel/0029Va9CITFH5JM0RGtSyv1o


Please Don't Use My Stream Clips Without Permission

THANKS FOR YOUR ALL SUBERCHATS AND MEMBERSHIP

PLEASE ADD KARLO, PROMOT KARDO, BOL KAR SUPERCHAT MAT DENA KYUKI ISSE GALAT IMPACT PADTA HAI JO SUPERCHAT NAHI DETE UNPAR .. SORRY

#DesiArmy #AmitBhai #FreeFire #desigamers",2024-06-21 12:54:18+00:00,UC6T0jZjpR5H6owSVJseum5A,Desi Army,20,"['Free fire', 'desi gamers', 'desi army', 'amitbhai', 'free fire live', 'garena free fire', 'free fire india', 'free fire hindi', 'free fire challenge', 'minecraft', 'Gta5', 'amitbhai live free fire', 'desi gamers live free fire', 'amitbhai ajjubhai', 'FINALLY SRV WARRIOR FACE REVEAL 😍🤫', 'piyush joshi meet amitbhai', 'i meet piyush joshi in game', 'biraj vs warrior', 'only foundation challenge']",PT22M28S,hd,False,437152,31934,0,0,1132,Gaming,1348.0,20-60 min,19,12
TbvWRdaSgTI,Anandam Madike Episode 2  || Shekher Master  || Dhee Pandu || Rupa Sravya || N Anand,"Here is our New Series Episode 2  ''Anandam Madike "" 

_______________________________________
Rosess skin and hair clinic. 
call on :- 7993047614 , +918179992990
www.rosess.in
Team@rosess.in
_______________________________________
#sekharmaster
#dheepandu 
#sekharstudio 
#AnandamMadike 

Directed by 
N.anand

Producer 
U.sirisha

Cast
pandu 
Deepthi srirangam
Rupa Sravya
Venkatesh madugula
Preetham
Mahindra ganachary
Niharika

Dop 
Surya teja

DI
Vijay

Music 
Edward benhur, absolom Arnold

Editing&titles
Sajjath Ali moughal

Sound engineer
Aditya(vnique entertainment)
Nani

Direction team 
Mathew valluri

Manager
C.v nagesh

Associate dop
 nikshay shetty

Assistant dop
karan
chandu,sai

Make up 
Ajay kumar 

Kashif kreatiins",2024-06-21 11:32:25+00:00,UCpJtLM2WwHKpKBDExCg8vUw,Sekhar Studio,24,"['Dhepandu', 'webseries', 'teluguwebseries', 'anandammadike', 'episode 1', 'sekharmaster', 'latestwebseries', 'dhee', 'telugu', 'comedy', 'love', 'series', 'trending', 'sajjathalimoughal', 'anand']",PT13M49S,hd,False,45262,3676,0,0,36,Entertainment,829.0,10-20 min,15,11
wOtzwe430B8,Vanathai Pola - Promo | 22 June 2024  | Tamil Serial | Sun TV,"Watch the Latest Promo of popular Tamil Serial #VanathaiPola that airs on Sun TV.

Watch all Sun TV serials immediately after the TV telecast on Sun NXT app. *Free for Indian Users only

Download here:
Android - http://bit.ly/SunNxtAdroid
iOS: India - http://bit.ly/sunNXT
Watch on the web - https://www.sunnxt.com/

Siblings, Chinrasu and Thulasi, who lose their parents at a young age, will go to any lengths for each other. Though Thulasi is in love with Vetri, she agrees to her brother’s wish. Follow the stirring tale of this doting brother and sister.

#VanathaiPolaPromo #VanathaiPolaSerial #VanathaiPola #SunTVSerial #SunTV

Don't forget to SUBSCRIBE to the Sun TV YouTube 👉 http://bit.ly/suntvsubscribe

---------------------------------------------------------
Watch more:
Movie Clips on SUN NXT - https://bit.ly/3gc1dPI
Shows from Sun Music - http://bit.ly/2YS5eBi
Comedy Shows from AdithyaTV - http://bit.ly/2K6VaiZ
News from Sun News - http://bit.ly/2Yyvgsi
---------------------------------------------------------
SUN NXT: Watch the latest movies in DOLBY DIGITAL PLUS, 4000+ Movies in HD, 30+ Live TV Channels, TV Shows, TV Serials & Digital Exclusives on SUN NXT anywhere anytime.
---------------------------------------------------------
Follow us on Social Media for Latest Updates:
Facebook: https://www.facebook.com/SunTV
Twitter: https://twitter.com/SunTV
Instagram: https://www.instagram.com/suntv
---------------------------------------------------------
#SuntvSerial #TamilSerialPromo #SunTVshows #NewTamilSerials #SunTV #SunTVserials #SunTVProgram #SunNXT #LatestTamilSerials #SuntvSerialPromo #SuntvSerialEpisodes #SunTVpromos #TamilSerialPromos #TamilTVserials #TamilSerialEpisodes
---------------------------------------------------------",2024-06-21 16:13:28+00:00,UCBnxEdpoZwstJqC1yZpOjRA,Sun TV,24,"['Vanathai Pola', 'Vanathai Pola serial', 'Vanathai Pola serial promo', 'Vanathai Pola today', 'Vanathai Pola promo today', 'serial', 'sun tv serial', 'Vanathai Pola serial sun', 'Vanathai Pola sun tv serial', 'Vanathai Pola tamil serial today', 'Vanathai Pola todays episode', 'Vanathai Pola episode', 'Vanathai Pola sun tv serial today', 'tamil serial']",PT36S,hd,False,443260,4920,0,0,72,Entertainment,36.0,0-5 min,14,16
flhjtmeTHG8,Kalki 2898 AD Trailer 2 Review ⋮ Ye Kya Robot De-Diya,"KALKI 2898 AD TRAILER 2 REVIEW showcases the epic scale and imaginative vision of the film, highlighting its impressive CGI and intricate world-building, though it raises concerns about Prabhas' action scenes being held back. The trailer's depiction of Shambala and the resistance against the empire adds depth to the narrative, promising a thrilling and visually captivating experience despite some mixed feelings about the Hindi dubbing quality. #Kalki2898AD #PJExplained #thePJ

My Social Media Handles: 
Instagram: https://www.instagram.com/pjexplained/
Threads: https://www.threads.net/@pjexplained
Twitter: https://twitter.com/pjexplained/ 
Facebook: https://www.facebook.com/pjexplained/
Letterboxd: https://www.letterboxd.com/pjxplained/

The PJ Explained is a web channel intended to promote cinema through films review, interviews, discussions, video essays and analytical compilations. It is intended primarily for the purpose of encouraging informed discussions, criticism and review of cinema and towards such purpose the programs use short extracts of cinematograph films, sounds recording and photographic works. These clips and extracts are of a minimal nature and the use is not intended to interfere in any manner with their commercial exploitation of the compete work by the owners of the copyright. The use of works are in compliance with the fair dealing exception provided under Sec. 52 of the Copyright Act, and we asset our use of the works under the exception provided for criticism and review.",2024-06-21 17:50:16+00:00,UCWkHlUiYLeRSIMP8yM7rxxg,PJ Explained,1,"['Kalki 2898 AD Trailer', 'Kalki 2898 AD', 'Kalki 2898 AD Trailer 2', 'Kalki 2898 AD Release Trailer 2', 'Kalki 2898 AD Release Trailer', 'Kalki Trailer 2', 'Kalki Trailer', 'Kalki Movie', 'Kalki Prabhas', 'Prabhas', 'Nag Ashwin', 'Kalki Movie Trailer', 'PJ Explained', 'thePJ', 'Reporter Roommate']",PT4M57S,hd,False,439313,30596,0,0,812,Film & Animation,297.0,0-5 min,15,17
NVxi_YYnxnM,Singappenne - Promo | 21 June 2024  | Tamil Serial | Sun TV,"Watch the Latest Promo of popular Tamil Serial #Singappenne that airs on Sun TV.

Watch all your favourite serials exclusively ONLY on Sun NXT for FREE. *Free only for Indian Users.

Download here:
Android - http://bit.ly/SunNxtAdroid
iOS: India - http://bit.ly/sunNXT
Watch on the web - https://www.sunnxt.com/

Born into a humble & rustic background troubled by familial & financial concerns, Anandhi takes it upon herself to leave home & fearlessly pursue a better life for her family. Watch her bravely face the odds of life with unwavering spirit.

#SingappennePromo #SingappenneSerial #Singappenne #SunTVSerial #SunTV

Don't forget to SUBSCRIBE to the Sun TV YouTube 👉 http://bit.ly/suntvsubscribe

---------------------------------------------------------
Watch more:
Movie Clips on SUN NXT - https://bit.ly/3gc1dPI
Shows from Sun Music - http://bit.ly/2YS5eBi
Comedy Shows from AdithyaTV - http://bit.ly/2K6VaiZ
News from Sun News - http://bit.ly/2Yyvgsi
---------------------------------------------------------
SUN NXT: Watch the latest movies in DOLBY DIGITAL PLUS, 4000+ Movies in HD, 30+ Live TV Channels, TV Shows, TV Serials & Digital Exclusives on SUN NXT anywhere anytime.
---------------------------------------------------------
Follow us on Social Media for Latest Updates:
Facebook: https://www.facebook.com/SunTV
Twitter: https://twitter.com/SunTV
Instagram: https://www.instagram.com/suntv
---------------------------------------------------------
#SuntvSerial #TamilSerialPromo #SunTVshows #NewTamilSerials #SunTV #SunTVserials #SunTVProgram #SunNXT #LatestTamilSerials #SuntvSerialPromo #SuntvSerialEpisodes #SunTVpromos #TamilSerialPromos #TamilTVserials #TamilSerialEpisodes
---------------------------------------------------------",2024-06-21 08:16:31+00:00,UCBnxEdpoZwstJqC1yZpOjRA,Sun TV,24,"['Singappenne', 'Singappenne serial', 'Singappenne serial promo', 'Singappenne today', 'Singappenne promo today', 'serial', 'sun tv serial', 'Singappenne serial sun', 'Singappenne sun tv serial', 'Singappenne tamil serial today', 'Singappenne todays episode', 'Singappenne episode', 'Singappenne sun tv serial today', 'tamil serial']",PT39S,hd,False,586671,8593,0,0,430,Entertainment,39.0,0-5 min,14,8
s8VHI6Bt0Z0,#MounaragamPromo അമ്മ അറിഞ്ഞ ആ ജന്മരഹസ്യം മകളും അറിയുന്നു ?,"#MounaragamPromo അമ്മ അറിഞ്ഞ ആ ജന്മരഹസ്യം മകളും അറിയുന്നു ?

Mounaragam || Mon to Fri at 9:30 PM || Asianet

Kalyani, a mute girl, is abandoned by her father. As she longs for his affection, Kiran, a guardian angel, enters her life. What turn will their life take now?

#Mounaragam #PrimeTimeSerial #AsianetSerials #Kiani #Asianet""",2024-06-21 16:30:43+00:00,UCp_r6Z-Oh0YTf-ym71z5Nqg,Asianet,24,"['Asianet Serial', 'Baiju', 'CS', 'Entertainment', 'Family', 'Fun', 'Kalyani', 'Kiani', 'Kiran', 'Malayalam Serial Full Episode', 'Mega Serial', 'Mouna Ragam', 'Mounaragam', 'Mounaragam Full Episode', 'Mounaragam Hotstar', 'Mounaragam Latest Episode', 'Mounaragam asianet', 'Mounaragam serial', 'Parumol', 'Popular serial Mounaragam', 'Prakashan', 'Rahul', 'Romance', 'Roopa', 'Sarayu', 'Soni', 'Sugar Crush', 'Trolls', 'Vikram', 'Watch Mounaragam Serial']",PT40S,hd,False,491014,5312,0,0,80,Entertainment,40.0,0-5 min,30,16
TBm0ulfF_6c,Peg Te Bhangra (Official Video ) Sharry Maan | Mista Baaz | Ravi Raj,"The Maple Music & Satpal Dhaliwal Presents ""Peg Te Bhangra”  by Sharry Maan.
 🔔 Subscribe To Our Channel: https://bit.ly/Subscribe-TheMapleMusic

Song Credits -
Song : Peg Te Bhangra
Singer : Sharry Maan
Lyrics : Ravi Raj
Music : Mista Baaz: 
Video : Sukaran Pathak & Rupeb Bhardwaj
Publicity Design: Gagan Lotey
Online Promotions - Gold Media

Project by - Deep Grewal
Produced by: Satpal Dhaliwal


Contact us by :

(This Song Is Subject To Copyright of The Maple Music)

Enjoy & stay connected with us!
► Subscribe to The Maple Music: https://www.Youtube.com/TheMapleMusic
► Like us on Facebook: https://www.facebook.com/TheMapleMusic
► Follow us on Twitter: https://twitter.com/TheMapleMusic
► Follow us on Instagram: https://instagram.com/TheMapleMusic
► Follow on Snapchat: https://www.snapchat.com/add/TheMaple...
► Follow on Sound Cloud: https://www.soundcloud.com/TheMapleMusic

All hit punjabi songs, New punjabi songs 2020, Latest punjabi songs 2020, All new punjabi songs 2020, All new latest punjabi songs 2020, Hit punjabi song, punjabi bhangra, punjabi music, punjabi bhangra music, punjabi latest songs, punjabi romantic songs, punjabi, bhangra, latest punjabi songs 2020, speed records, Punjabi Songs, New punjabi songs 2020, All new punjabi songs 2020, Hit punjabi song, sharry maan 2020, sharry maan new song , 3 peg , wedding song sharry maan, wedding song, sharry maan latest song , the maple music",2024-06-21 13:02:47+00:00,UCM6rj2WUgCHmtjuaHTX_KxA,The Maple Music,10,"['sharry maan', 'sharry maan still', '3 peg', 'karan aujla', 'sidhu moose wala', 'diljit dosanjh', 'raj ranjodh', 'shubh', 'ap dhillon', 'arjan dhillon', 'latest punjabi song 2023', 'latest punjabi song', 'best punjabi song', 'sharry mann', 'sharry maan new album', 'put mehlan de', 'rado sharry maan', 'badshah', 'yo yo honey singh', 'gulab sidhu', 'jordan sandhu', 'bunty bains', 'sunanda sharma', 'b praak', 'jaani', 'guru randhawa', 'nimrat khaira', 't series', 'kulwinder billa', 'sidhu moose', 'moosewala', 'sidhu moosewala live']",PT3M32S,hd,False,505155,6935,0,0,176,Music,212.0,0-5 min,32,13
IMj281hbyQQ,ATTACKING ON MILITARY BASE FROM PLANE | CALL OF DUTY MODERN WARFARE III GAMEPLAY #6,"ATTACKING ON MILITARY BASE FROM PLANE | CALL OF DUTY MODERN WARFARE III GAMEPLAY #6
#codmw3  #technogamerz 


Subscribe to our Second YouTube Channel: https://www.youtube.com/c/UjjwalGamer


Share, Support, Subscribe!!!
Subscribe: http://bit.ly/technogamerz
Discord : https://bit.ly/ujjwaldiscord
Youtube: https://www.youtube.com/c/TechnoGamerzOfficial
Twitter:  https://www.twitter.com/ujjwalgamer
Facebook: https://www.facebook.com/technogamerz
Facebook Myself: https://www.facebook.com/ujjwalgamer
Instagram: https://instagram.com/ujjwalgamer
Google Plus: https://plus.google.com/+TechnoGamerzOfficial
Website: https://technogamerz.in/
Merchandise: https://shop.technogamerz.in/


Business Email : technogamerzofficial@gmail.com


About : Techno Gamerz is a YouTube Channel, where you will find gaming videos in Hindi, I hope this video was Useful and you liked it, if you did press the thumbs up button.",2024-06-22 03:30:10+00:00,UCX8pnu3DYUnx8qy8V_c6oHg,Techno Gamerz,20,"['call of duty', 'call of duty modern warfare 3', 'gameplay', 'story mode', 'techno gamerz']",PT28M57S,hd,False,2102993,145859,0,0,16405,Gaming,1737.0,20-60 min,5,3
bq6Ou2rAAjo,कुम्भकरण का युद्ध प्रस्थान | विभीषण कुम्भकरण संवाद | कुम्भकरण युद्ध और परमगति | रामायण | दिव्य कथाएँ,"भक्त को भगवान से और जिज्ञासु को ज्ञान से जोड़ने वाला एक अनोखा अनुभव। तिलक प्रस्तुत करते हैं दिव्य भूमि भारत के प्रसिद्ध धार्मिक स्थानों के अलौकिक दर्शन। दिव्य स्थलों की तीर्थ यात्रा और संपूर्ण भागवत दर्शन का आनंद। दर्शन दो भगवान! 

Watch the video song of ''Darshan Do Bhagwaan'' here - https://youtu.be/j7EQePGkak0

रावण से आशीर्वाद लेकर युद्धभूमि में पहुंचे भीमकाय कुम्भकरण को देखकर वानर सेना में भगदड़ मच जाती है। राम उसे रावण का मायावी रुप समझते है, लेकिन विभीषण उन्हें समझाते है कि यह उसका अग्रज कुम्भकरण है जिसे ब्रह्मा जी से वरदान प्राप्त है, यह सारी वानर सेना को एक ही दिन में निगल सकता है। विभीषण श्री राम से अनुमति लेकर कुम्भकरण के पास शांति वार्ता करने जाता है और उसे समझाता है कि रावण धर्म से विमुख हो चुके है, इसलिए उसे राम का साथ देना चाहिए। कुम्भकरण कहता है कि संकट के समय भाई का साथ छोड़ देने बड़ा कोई अधर्म नहीं होता, विभीषण को लोग भले रामभक्त कहें, लेकिन इतिहास उसे सबसे बड़ा कुलद्रोही और विश्वासघाती भी कहेगा। उसे लक्ष्मण से भाई की सेवा की सीख लेनी चाहिए। लेकिन साथ में यह कहता है कि यदि युद्ध में रावण समेत उन सबका मरण निश्चित है तो उन सब का अंतिम संस्कार विभीषण करके विभीषण अपने धर्म का निर्वाह करें। शांति वार्ता विफल होने पर लक्ष्मण कुम्भकरण से युद्ध करने के लिए आगे आते है। अपने कई अस्त्रों के विफल होने पर कुम्भकरण शिव जी के अमोघ त्रिशूल से वार करते है, जिससे लक्ष्मण को असहाय हो जाते है। मौका देख कर कुम्भकरण मुर्च्छित सुग्रीव को अपनी मुठ्ठी से उठाकर लंका की ओर चल देता है। लेकिन लंका में प्रवेश करने से पूर्व श्री राम उसका मार्ग रोक लेते है और इन्द्रास्त्र के प्रहार से उसकी दोनों भुजाएं काटने के पश्चात ब्रह्मदण्ड के उसका शीश भी काट देते है। अपने अग्रज की मृत्यु देख विभीषण की आँखों में आंसू आ जाते है।

संसार में मनुष्य को धर्म के अनुरुप मर्यादित जीवन जीने की शिक्षा देने के लिए युगों से विभिन्न कथाओं के माध्यम से शिक्षित करने का प्रयास किया गया है। सनातन धर्म में कथाओं को विशेष महत्व है और मनुष्य के जन्म से लेकर मृत्यु तक हर अवसर के लिए कथा, हर पूजा-विधान के लिए कथा। इन कथाओं को सुनने व अनुसरण करने से मानव के सामाजिक जीवन में विशेष प्रभाव पड़ता है और रामायण और भगवत् गीता जैसे महान ग्रंथो (कथाओं) में मानव जीवन का सार छुपा है। यह दिव्य कथाएं धार्मिक, सांस्कृतिक और मानवीय मूल्यों से परिचय करा मनुष्य को सामाजिक जीवन जीने के कला को निपुण बनाने का कार्य करने के साथ प्रेरणा का कार्य करती है। “तिलक” अपने इस नये संकलन “दिव्य कथाएं” में सर्वप्रथम रामायण से जुड़े प्रसंगों को आपके समक्ष प्रस्तुत करेगा। भक्ति भाव से इनका आनन्द लीजिये और तिलक से जुड़े रहिये।

#tilak #ramayan #kathayen #divyakathayen #ayodhya #ayodhyarammandir #rammandir",2024-06-21 13:00:39+00:00,UCFMFB7_Ik8jBnCwSuh295wA,Tilak,1,"['ramanand sagar', 'tilak', 'full episode', 'sai baba', 'sri krishna', 'ramanand sagar ramayan', 'ramayan ramanand sagar full', 'ramayan ramanand sagar', 'ramayan', ""ramanand sagar's ramayan"", 'ramanand sagar ramayan all episodes', 'ramayan episode', 'संपूर्ण hd रामायण', 'ramayan all episodes', 'ramayana', 'ramayan full episode', 'ramayan song', 'ramayan episode 1', 'ramayan live', 'sampurn ramayan', 'ramayan all episode', 'ramayan sita haran', 'ram', 'full ramayan', 'ramayan today episode', 'ramayan epsiode 1', 'ramayan full hd']",PT19M35S,hd,False,233795,1804,0,0,81,Film & Animation,1175.0,10-20 min,27,13
